DEPT,DVER,BDIA,ROPA,HKLA,HKLX,WOBA,TQA,TQX,RPMA,RPMB,SPPA,TVA,MFIA,MFOA,MDIA,MDOA,MTIA,MTOA,ECDT,BDTI,BDDI,BRVC,TCTI,FPPG,DXC,GASX,HSX,MTHA,ETHA,PRPA,IBTA,NBTA,IPNA,NPNA,C1C2,C1C3,C1C4,C1C5,LITH
2205,2003.07,17.5,17.54,141.21,142.63,3.44,13.44,15.0,None,159.49,260.77,43.58,4487.15,25.12,1.51,1.5,32.54,63.98,1.52,45.91,800.89,877.37,55.06,1.0,0.64,0.2726,0,2560.5,6.1,1.7,3.4,12.9,3.6,0.3,419.4,1500.9,757.1,703.6,600.39
2206,2003.77,17.5,17.16,141.12,142.35,3.53,13.56,15.94,None,159.43,260.68,43.35,4487.19,25.26,1.5,1.5,32.53,64.09,1.52,45.96,801.89,878.5,55.11,1.0,0.65,0.2733,0,2567.2,5.1,1.9,3.5,12.9,3.6,0.3,498.6,1351.2,735.6,705.5,600.39
2207,2004.48,17.5,17.5,141.1,142.29,3.55,13.39,16.11,None,159.42,260.62,43.06,4487.07,25.0,1.51,1.5,32.52,64.15,1.52,46.02,802.89,879.6,55.17,1.0,0.64,0.2781,0,2609.6,5.2,1.8,3.5,13.1,3.6,0.4,499.3,1480.2,746.7,727.5,600.39
2208,2005.18,17.5,17.38,141.21,142.6,3.44,13.45,15.62,None,159.47,260.59,42.82,4487.26,24.86,1.5,1.5,32.5,64.25,1.52,46.08,803.91,880.73,55.23,1.0,0.64,0.2909,0,2734.2,7.5,1.9,3.6,13.7,3.0,0.1,367.0,1458.3,767.8,913.2,600.39
2209,2005.89,17.5,17.28,141.1,142.48,3.55,13.58,16.62,None,159.43,260.57,42.5,4486.94,24.97,1.5,1.51,32.49,64.28,1.52,46.14,804.89,881.83,55.29,1.0,0.65,0.2878,0,2712.9,6.9,1.8,3.6,13.1,2.8,0.5,391.8,1511.3,746.1,978.0,600.39
2210,2006.6,17.5,17.54,141.12,142.29,3.53,13.42,15.38,None,159.48,260.54,42.25,4487.14,25.12,1.5,1.51,32.48,64.32,1.52,46.2,805.91,882.95,55.34,1.0,0.64,0.2847,0,2685.7,7.6,1.8,3.7,13.0,3.1,0.3,354.5,1502.9,735.4,860.8,600.39
2211,2007.3,17.5,17.21,141.0,142.35,3.65,14.03,16.5,None,159.45,260.99,42.07,4487.13,25.11,1.5,1.51,32.47,64.37,1.52,46.25,806.89,884.06,55.4,1.0,0.65,0.2694,0,2558.1,6.1,1.6,3.8,12.5,3.2,0.6,416.2,1568.4,668.6,792.2,600.39
2212,2008.01,17.5,13.47,140.73,144.16,3.95,13.05,15.44,None,159.49,261.05,43.71,4487.1,25.09,1.5,1.5,32.45,64.39,1.51,46.33,807.89,886.05,55.68,1.0,0.69,0.2374,0,1993.4,5.6,1.5,3.7,9.8,3.7,0.4,354.8,1328.9,539.5,535.0,600.39
2213,2008.72,17.5,17.08,142.5,143.94,3.5,13.34,15.88,None,159.4,265.85,125.28,4487.33,24.65,1.5,1.5,32.44,64.5,1.51,46.38,808.89,887.18,55.73,1.0,0.65,0.2344,0,2175.3,6.2,1.8,4.1,10.9,3.7,0.6,351.9,1193.2,532.1,591.9,600.39
2214,2009.42,17.5,16.89,142.38,143.6,3.63,13.32,15.74,None,159.61,266.89,123.51,4487.31,24.84,1.5,1.5,32.45,64.63,1.51,46.45,809.99,888.44,55.8,1.0,0.65,0.2423,0,2249.4,6.0,1.7,3.8,11.4,3.5,0.5,373.3,1338.2,584.4,645.6,600.39
2215,2010.13,17.5,17.15,142.55,143.85,3.46,13.3,15.12,None,159.48,267.6,123.19,4487.25,24.95,1.51,1.5,32.47,64.71,1.53,46.51,810.99,889.56,55.86,1.0,0.64,0.2475,0,2297.5,6.5,1.6,3.9,11.6,3.4,0.7,352.2,1415.6,585.7,672.2,600.39
2216,2010.84,17.5,16.84,142.45,144.22,3.56,13.37,15.61,None,159.56,267.74,123.08,4487.13,25.15,1.51,1.5,32.49,64.63,1.52,46.57,811.99,890.71,55.91,1.0,0.65,0.2493,0,2307.5,6.5,1.8,3.9,11.7,3.4,0.8,353.6,1308.9,588.2,675.9,600.39
2217,2011.54,17.5,16.95,142.47,143.88,3.54,13.42,15.96,None,159.44,267.23,122.9,4487.44,25.18,1.51,1.5,32.51,64.66,1.52,46.63,812.99,891.85,55.97,1.0,0.65,0.254,0,2367.2,6.7,1.9,3.8,12.2,4.1,1.0,352.7,1269.3,630.2,579.8,600.39
2218,2012.25,17.5,17.09,142.53,144.04,3.48,13.36,15.87,None,159.4,266.9,122.64,4487.25,24.95,1.51,1.5,32.53,64.8,1.52,46.69,814.0,892.98,56.03,1.0,0.64,0.2547,0,2372.2,6.8,1.9,3.8,12.2,3.8,0.7,349.0,1272.6,624.3,619.4,600.39
2219,2012.96,17.5,16.88,142.47,143.88,3.54,13.59,16.31,None,159.55,266.29,122.48,4487.28,25.05,1.51,1.5,32.54,64.82,1.52,46.74,814.99,894.12,56.09,1.0,0.65,0.2639,0,2450.3,7.3,1.9,3.9,12.5,3.9,0.8,337.7,1314.5,627.3,635.8,600.39
2220,2013.66,17.5,16.22,142.54,144.07,3.46,13.38,15.25,None,159.45,265.96,122.32,4487.34,24.96,1.51,1.5,32.55,64.86,1.52,46.81,815.99,895.31,56.15,1.0,0.65,0.2696,0,2516.4,7.0,1.8,3.7,12.7,3.4,0.9,361.3,1384.2,682.7,744.1,600.39
2221,2014.37,17.5,16.38,142.41,144.16,3.59,13.51,15.81,None,159.45,265.66,122.07,4487.35,24.95,1.51,1.5,32.56,64.95,1.52,46.87,816.99,896.49,56.21,1.0,0.65,0.2672,0,2491.6,7.1,2.0,3.8,12.2,3.7,0.9,352.1,1243.9,654.6,667.4,600.39
2222,2015.08,17.5,16.37,142.34,144.22,3.66,13.57,15.71,None,164.05,265.26,121.82,4487.36,24.98,1.51,1.51,32.56,64.93,1.52,46.93,818.0,897.71,56.27,1.0,0.66,0.2661,0,2491.6,7.2,1.8,3.8,12.2,3.8,0.6,344.9,1398.2,649.9,652.6,600.39
2223,2015.78,17.5,16.25,142.47,144.07,3.54,13.5,16.14,None,169.63,264.87,121.59,4487.27,25.04,1.51,1.51,32.57,65.0,1.52,46.99,819.0,898.97,56.33,1.0,0.66,0.2511,0,2404.7,6.2,1.8,3.9,11.8,3.3,0.5,388.2,1316.2,622.3,720.8,600.39
2224,2016.49,17.5,15.12,141.24,143.54,4.77,15.56,20.31,None,169.45,264.8,121.37,4487.29,24.77,1.51,1.51,32.57,65.05,1.52,47.06,819.99,900.95,56.44,1.0,0.71,0.2361,0,2189.0,6.0,1.7,3.8,10.9,3.4,0.5,367.7,1303.0,573.2,639.9,600.39
2225,2017.2,17.5,16.34,142.37,144.01,3.63,13.48,15.63,None,169.48,264.58,121.1,4487.29,24.94,1.51,1.51,32.57,65.17,1.52,47.12,820.99,902.2,56.5,1.0,0.66,0.252,0,2344.6,6.4,1.7,3.9,11.8,3.7,0.6,368.6,1384.9,604.1,633.0,600.39
2226,2017.9,17.5,16.19,142.44,143.85,3.57,13.49,15.95,None,169.54,264.26,120.73,4487.37,25.05,1.51,1.51,32.56,65.13,1.52,47.18,821.99,903.46,56.56,1.0,0.66,0.2602,0,2428.2,6.8,1.8,3.8,12.3,3.6,1.5,357.2,1329.8,641.5,681.5,600.39
2227,2018.61,17.5,16.43,142.39,144.01,3.61,13.35,15.61,None,169.55,264.23,120.52,4487.28,24.96,1.51,1.51,32.56,65.12,1.52,47.24,823.0,904.71,56.63,1.0,0.66,0.2607,0,2434.1,5.9,1.8,3.8,12.3,3.7,0.4,413.2,1346.3,643.1,653.1,600.39
2228,2019.31,17.5,16.32,142.37,144.19,3.63,13.5,16.32,None,169.48,264.09,120.26,4487.24,25.01,1.51,1.51,32.55,65.15,1.52,47.3,824.0,905.97,56.69,1.0,0.66,0.2713,0,2553.2,6.2,1.8,3.7,12.8,4.1,0.6,413.8,1401.3,681.2,622.1,600.39
2229,2020.02,17.5,16.44,142.51,144.19,3.49,13.37,15.65,None,169.52,263.95,119.98,4487.12,24.8,1.51,1.51,32.55,65.19,1.52,47.36,825.01,907.22,56.75,1.0,0.66,0.2745,0,2572.0,7.5,1.8,3.8,13.0,4.4,0.4,342.2,1392.5,668.4,585.1,600.39
2230,2020.73,17.5,16.09,142.52,144.13,3.48,13.44,15.74,None,169.52,263.83,119.74,4487.22,24.47,1.51,1.51,32.54,65.3,1.53,47.42,825.99,908.47,56.81,1.0,0.66,0.2775,0,2598.7,6.5,2.0,3.8,13.2,3.9,0.7,400.7,1289.7,678.9,665.6,600.39
2231,2021.43,17.5,16.34,142.48,144.1,3.53,13.53,15.92,None,169.51,263.94,119.51,4487.19,24.17,1.51,1.5,32.53,51.97,1.53,47.48,827.0,909.73,56.87,1.0,0.66,0.3422,0,3287.3,7.1,2.1,3.9,16.5,4.4,0.8,463.5,1578.2,845.5,738.7,600.39
2232,2022.14,17.5,16.56,142.42,144.07,3.58,13.59,16.0,None,169.48,263.96,119.27,4487.2,24.05,1.51,1.51,32.53,61.97,1.52,47.54,827.99,910.96,56.93,1.0,0.66,0.2689,0,2508.5,7.9,1.7,3.9,12.2,4.3,0.6,315.7,1472.1,642.4,581.4,600.39
2233,2022.85,17.5,16.37,142.49,143.85,3.51,13.53,15.77,None,169.48,264.14,118.89,4487.16,24.52,1.51,1.5,32.52,63.31,1.53,47.61,828.99,912.21,56.99,1.0,0.66,0.282,0,2643.4,8.7,2.0,3.9,13.3,4.3,0.6,303.2,1319.7,674.0,612.6,600.39
2234,2023.55,17.5,16.63,142.45,143.54,3.55,13.69,16.73,None,169.55,263.9,118.67,4487.35,24.52,1.51,1.5,32.51,64.13,1.52,47.67,830.0,913.45,57.05,1.0,0.66,0.2875,0,2701.0,8.7,2.2,3.9,13.4,4.0,0.5,309.9,1235.6,692.6,678.6,600.39
2235,2024.26,17.5,17.5,142.4,143.47,3.6,13.7,15.71,None,169.41,263.71,118.37,4487.14,24.26,1.51,1.5,32.51,64.46,1.53,47.72,831.0,914.62,57.1,1.0,0.65,0.2884,0,2701.0,8.2,2.1,3.8,13.4,4.4,0.5,328.9,1269.3,719.7,615.3,600.39
2236,2024.97,17.5,17.34,142.27,143.32,3.73,13.68,16.24,None,169.42,263.66,118.23,4487.18,24.63,1.51,1.5,32.5,64.53,1.52,47.78,832.0,915.8,57.16,1.0,0.66,0.2905,0,2713.4,8.5,2.1,3.7,13.3,4.0,0.5,320.8,1276.9,738.7,681.8,600.39
2237,2025.67,17.5,17.43,142.32,143.44,3.68,13.68,16.62,None,169.4,263.77,117.71,4487.17,24.01,1.51,1.5,32.49,64.64,1.52,47.84,832.99,916.96,57.22,1.0,0.66,0.3061,0,2861.2,8.3,2.3,3.8,14.1,4.0,0.6,343.1,1257.7,747.1,713.5,600.39
2238,2026.38,17.5,17.52,142.3,143.44,3.71,13.75,15.89,None,169.38,263.77,117.44,4487.13,24.15,1.51,1.5,32.48,64.78,1.52,47.9,834.0,918.14,57.27,1.0,0.66,0.3047,0,2861.2,8.2,2.4,3.8,14.6,4.4,0.7,347.7,1197.2,747.1,653.0,600.39
2239,2027.09,17.5,17.24,142.1,143.32,3.9,13.77,16.45,None,169.47,263.58,117.03,4487.22,24.21,1.51,1.5,32.47,64.86,1.52,47.95,834.99,919.32,57.33,1.0,0.66,0.3027,0,2859.9,8.2,2.4,3.8,14.1,4.4,0.5,347.5,1192.6,744.8,647.9,600.39
2240,2027.79,17.5,17.45,142.13,143.35,3.88,13.91,16.38,None,169.44,263.54,116.46,4487.05,24.15,1.51,1.5,32.46,64.88,1.52,48.07,836.99,921.66,57.44,1.0,0.66,0.3034,0,2832.9,8.7,2.5,3.9,14.3,4.5,0.5,324.3,1116.2,724.7,633.9,600.39
2241,2028.5,17.5,17.45,142.13,143.35,3.88,13.91,16.38,None,169.44,263.54,116.46,4487.05,24.15,1.51,1.5,32.46,65.03,1.52,48.07,836.99,921.66,57.44,1.0,0.66,0.289,0,2754.4,8.2,2.3,4.0,13.6,4.3,0.8,336.9,1195.5,682.8,644.0,600.39
2242,2029.21,17.5,17.22,142.12,143.38,3.88,13.91,15.97,None,169.4,263.37,116.27,4487.13,23.89,1.51,1.5,32.45,65.16,1.52,48.13,838.0,922.86,57.5,1.0,0.66,0.2797,0,2587.0,8.1,2.5,4.2,12.8,4.2,0.7,320.4,1050.3,622.5,610.6,600.39
2243,2029.91,17.5,17.62,142.05,143.38,3.95,13.91,17.22,None,169.45,263.16,115.97,4487.25,24.37,1.51,1.5,32.45,65.23,1.52,48.18,838.99,924.02,57.55,1.0,0.66,0.2721,0,2485.8,6.6,2.4,4.1,14.1,4.6,0.9,379.4,1054.2,606.4,542.5,600.39
2244,2030.62,17.5,17.28,141.85,143.26,4.16,14.31,17.61,None,169.56,263.04,115.66,4487.03,24.11,1.51,1.5,32.44,65.29,1.52,48.24,839.99,925.2,57.61,1.0,0.67,0.2698,0,2491.2,7.8,2.2,4.1,12.1,3.6,0.5,321.0,1144.9,612.5,699.2,600.39
2245,2031.33,17.5,17.5,142.17,144.04,3.83,13.79,16.34,None,169.5,262.96,115.41,4487.15,24.08,1.51,1.5,32.43,65.31,1.52,48.3,840.99,926.37,57.67,1.0,0.66,0.2654,0,2443.0,7.6,2.2,3.9,11.4,4.0,0.6,323.4,1122.7,622.1,617.2,600.39
2246,2032.03,17.5,17.44,142.13,143.13,3.87,13.78,16.09,None,169.5,263.07,115.11,4487.0,24.41,1.51,1.5,32.43,65.27,1.52,48.36,842.02,927.57,57.73,1.0,0.66,0.2677,0,2469.8,7.6,2.4,4.0,11.9,4.3,0.6,327.0,1031.2,623.5,567.9,600.39
2247,2032.74,17.5,17.09,142.15,143.6,3.86,13.81,16.19,None,169.47,263.06,114.87,4486.97,24.35,1.51,1.5,32.42,65.42,1.52,48.41,843.0,928.74,57.78,1.0,0.66,0.2752,0,2518.1,6.4,2.4,4.1,12.0,5.4,0.9,391.0,1051.4,609.6,469.1,600.39
2248,2033.45,17.5,17.41,142.2,143.38,3.8,13.85,16.67,None,169.37,263.08,114.79,4487.04,24.18,1.51,1.5,32.42,65.56,1.52,48.47,843.99,929.91,57.84,1.0,0.66,0.2766,0,2535.2,7.8,2.0,4.0,12.0,4.3,0.9,326.4,1256.3,636.2,594.4,600.39
2249,2034.15,17.5,17.6,142.11,143.22,3.9,13.85,16.33,None,169.37,263.21,114.49,4487.1,24.26,1.51,1.5,32.41,65.44,1.52,48.53,845.0,931.08,57.9,1.0,0.66,0.2753,0,2506.8,7.5,2.1,3.8,11.9,4.0,0.7,335.5,1212.8,658.6,622.7,600.39
2250,2034.86,17.5,17.26,142.08,143.29,3.93,13.66,16.07,None,169.51,263.48,114.22,4487.08,24.19,1.51,1.51,32.41,65.46,1.53,48.58,845.99,932.26,57.95,1.0,0.66,0.2746,0,2507.9,6.6,1.8,4.3,12.2,3.6,0.0,382.0,1424.9,588.8,697.2,600.39
2251,2035.57,17.5,17.47,142.01,143.29,4.0,13.76,16.3,None,169.49,263.19,114.01,4487.05,24.03,1.51,1.51,32.4,65.44,1.53,48.64,847.0,933.44,58.01,1.0,0.66,0.2657,0,2439.5,6.6,2.1,4.3,11.8,4.0,0.7,371.2,1188.2,563.3,608.0,600.39
2252,2036.27,17.5,13.34,140.7,143.1,5.31,14.23,19.04,None,169.5,263.16,113.62,4486.95,23.63,1.51,1.51,32.4,65.37,1.53,48.72,847.99,934.96,58.08,1.0,0.74,0.2362,0,2164.9,5.4,2.1,4.3,10.6,4.1,0.3,402.9,1020.7,505.9,531.0,600.39
2253,2036.98,17.5,10.29,140.86,144.66,6.13,14.96,21.06,None,169.61,265.94,113.01,4487.02,21.67,1.51,1.51,32.39,65.12,1.53,48.81,848.99,937.78,58.31,1.0,0.8,0.1918,0,1767.8,4.9,1.8,4.4,8.8,5.3,0.9,358.4,1002.7,405.3,334.6,600.39
2254,2037.69,17.5,15.47,142.54,144.69,4.82,14.11,18.61,None,169.42,266.88,111.63,4487.14,21.63,1.52,1.51,32.4,65.07,1.53,48.87,849.9,939.58,58.41,1.0,0.7,0.2432,0,2194.3,6.9,2.1,4.5,10.8,4.1,0.7,315.8,1031.1,489.5,539.8,600.39
2255,2038.39,17.5,17.1,142.63,144.6,4.72,13.98,16.2,None,169.53,266.81,111.37,4487.1,21.58,1.51,1.51,32.41,65.08,1.53,48.93,850.9,940.78,58.47,1.0,0.69,0.2679,0,2392.1,6.9,2.2,4.5,11.3,5.2,0.6,344.3,1081.9,533.6,463.5,600.39
2256,2039.1,17.5,16.9,142.52,144.32,4.84,14.15,16.71,None,169.5,266.58,111.1,4487.09,21.4,1.51,1.51,32.42,65.2,1.53,48.99,851.91,942.0,58.53,1.0,0.69,0.2735,0,2533.6,7.0,2.4,4.4,11.9,4.5,0.3,362.5,1056.5,573.0,564.4,600.39
2257,2039.81,17.5,16.95,142.7,144.41,4.66,14.12,16.61,None,169.53,266.49,110.86,4487.23,21.33,1.51,1.51,32.44,65.34,1.53,49.05,852.89,943.19,58.58,1.0,0.69,0.2834,0,2617.0,8.4,2.3,4.4,12.4,4.8,0.6,313.2,1126.6,600.5,540.3,600.39
2258,2040.51,17.5,17.04,142.61,144.13,4.75,14.18,17.27,None,169.45,266.52,110.6,4487.14,21.55,1.52,1.51,32.45,65.41,1.53,49.11,853.89,944.39,58.64,1.0,0.69,0.2873,0,2644.3,7.7,2.5,4.2,12.7,4.3,0.4,343.3,1056.0,630.3,613.5,600.39
2259,2041.22,17.5,17.13,142.62,144.51,4.74,13.88,16.12,None,169.36,266.58,110.3,4487.17,21.55,1.51,1.51,32.46,65.5,1.53,49.17,854.9,945.59,58.7,1.0,0.69,0.2887,0,2677.6,8.4,2.1,4.2,12.8,4.3,0.5,320.4,1258.9,635.9,624.0,600.39
2260,2041.93,17.5,16.26,142.73,144.1,4.63,13.87,17.14,None,169.47,266.52,110.17,4487.23,21.49,1.51,1.51,32.47,65.46,1.53,49.23,855.9,946.84,58.76,1.0,0.69,0.2888,0,2666.4,7.9,2.2,4.5,12.7,4.4,0.7,338.9,1231.6,590.2,609.2,600.39
2261,2042.63,17.5,16.47,142.69,144.1,4.67,14.08,16.27,None,169.47,266.38,109.8,4487.06,21.62,1.51,1.51,32.48,65.5,1.53,49.29,856.89,948.08,58.82,1.0,0.69,0.29,0,2686.7,8.8,2.4,4.3,12.7,4.3,0.5,305.1,1133.6,623.5,628.9,600.39
2262,2043.34,17.5,16.19,142.48,144.04,4.88,14.18,16.64,None,169.43,266.46,109.54,4487.07,21.53,1.51,1.51,32.49,65.59,1.53,49.35,857.89,949.34,58.88,1.0,0.7,0.3005,0,2786.9,9.7,2.4,4.3,13.2,4.0,0.5,287.5,1184.4,641.7,690.2,600.39
2263,2044.05,17.5,16.37,142.61,144.26,4.75,13.83,16.35,None,169.55,266.2,109.31,4487.19,21.64,1.51,1.51,32.5,65.69,1.53,49.41,858.9,950.61,58.94,1.0,0.69,0.3112,0,2894.9,10.5,2.5,4.5,14.0,5.8,0.7,275.9,1139.7,650.3,497.2,600.39
2264,2044.75,17.5,16.37,142.85,144.38,4.5,13.38,15.86,None,169.5,266.32,125.87,4487.04,21.43,1.51,1.51,32.51,65.73,1.53,49.47,859.89,951.84,59.0,1.0,0.69,0.3084,0,2868.1,10.4,2.4,4.4,13.9,4.6,1.0,276.0,1216.8,657.7,618.7,600.39
2265,2045.46,17.5,16.16,142.78,144.47,4.58,13.41,16.34,None,169.55,266.1,128.8,4487.12,21.81,1.51,1.51,32.52,65.85,1.53,49.53,860.89,953.11,59.06,1.0,0.69,0.3082,0,2864.6,9.1,2.4,4.5,13.9,4.2,0.4,313.1,1174.0,637.7,677.9,600.39
2266,2046.17,17.5,16.56,142.73,144.38,4.63,13.56,16.2,None,169.55,265.93,128.45,4487.11,21.9,1.51,1.51,32.52,65.87,1.53,49.59,861.9,954.35,59.12,1.0,0.69,0.304,0,2794.8,8.7,2.4,4.3,13.5,3.9,0.4,320.0,1180.7,652.4,709.7,600.39
2267,2046.87,17.5,16.35,142.5,144.41,4.86,13.92,16.04,None,169.43,265.95,128.1,4487.01,21.72,1.51,1.51,32.53,65.91,1.52,49.65,862.89,955.6,59.18,1.0,0.7,0.29,0,2704.7,8.7,2.4,4.4,12.9,4.2,0.4,309.4,1142.7,618.2,651.1,600.39
2268,2047.58,17.5,16.22,142.51,144.07,4.85,13.87,16.25,None,169.34,266.07,127.3,4486.92,21.58,1.5,1.51,32.53,65.88,1.52,49.72,863.9,956.87,59.24,1.0,0.7,0.2789,0,2591.6,8.5,2.5,4.5,12.4,4.1,0.3,306.3,1056.9,572.6,639.4,600.39
2269,2048.29,17.5,16.26,142.51,143.97,4.84,13.92,17.19,None,169.49,266.26,126.5,4486.88,21.63,1.51,1.51,32.54,65.99,1.52,49.78,864.89,958.12,59.3,1.0,0.7,0.2661,0,2378.1,7.9,2.0,4.3,10.8,4.3,0.6,299.2,1204.7,546.7,548.2,600.39
2270,2048.99,17.5,16.51,142.48,143.85,4.88,14.01,17.6,None,169.46,267.04,125.8,4487.04,21.69,1.5,1.5,32.54,61.74,1.52,49.84,865.89,959.35,59.36,1.0,0.7,0.3307,0,2943.5,6.9,2.1,5.1,13.6,5.0,0.8,423.7,1372.9,574.9,592.1,600.39
2271,2049.7,17.5,16.3,142.42,143.94,4.94,14.15,16.67,None,169.48,267.18,125.7,4487.23,21.52,1.51,1.5,32.54,50.8,1.52,49.9,866.89,960.61,59.42,1.0,0.7,0.2194,0,1944.1,6.6,1.7,4.4,9.3,3.9,0.3,292.7,1124.4,443.3,501.3,600.39
2272,2050.41,17.5,16.28,142.4,144.32,4.96,14.35,17.2,None,169.46,266.88,125.46,4487.12,21.77,1.51,1.5,32.54,63.22,1.52,49.96,867.89,961.87,59.49,1.0,0.7,0.2384,0,2171.4,7.4,2.0,4.6,10.4,4.4,1.1,291.7,1073.4,473.4,494.1,600.39
2273,2051.11,17.5,16.48,142.46,144.32,4.9,14.08,16.43,None,169.59,266.57,146.36,4487.06,21.82,1.51,1.5,32.54,64.08,1.52,50.02,868.89,963.11,59.54,1.0,0.7,0.2553,0,2313.7,7.7,2.0,4.7,11.4,5.6,1.4,301.0,1152.2,495.8,415.0,600.39
2274,2051.82,17.5,16.43,142.52,143.85,4.84,14.01,16.87,None,169.45,266.51,167.32,4487.13,21.63,1.51,1.5,32.54,64.71,1.53,50.08,869.89,964.35,59.61,1.0,0.7,0.2523,0,2298.5,7.6,1.9,4.3,11.4,4.9,1.4,301.0,1182.9,538.4,472.6,600.39
2275,2052.53,17.5,17.35,142.5,143.76,4.86,13.74,16.16,None,169.49,266.31,125.04,4487.16,21.74,1.51,1.5,32.54,65.02,1.52,50.14,870.9,965.54,59.66,1.0,0.69,0.2601,0,2347.5,7.8,1.8,4.0,11.2,3.9,0.6,299.5,1339.1,591.2,603.3,600.39
2276,2053.23,17.5,17.35,142.51,143.88,4.85,14.09,17.44,None,169.44,265.95,124.95,4487.06,21.58,1.51,1.5,32.54,65.12,1.52,50.2,871.89,966.71,59.72,1.0,0.69,0.2659,0,2411.9,8.0,2.2,4.3,11.7,5.1,0.8,300.3,1092.4,559.0,476.2,600.39
2277,2053.94,17.5,17.32,142.39,143.69,4.97,14.34,17.38,None,169.55,265.86,124.8,4487.21,21.64,1.51,1.5,32.54,65.2,1.52,50.25,872.89,967.89,59.78,1.0,0.7,0.2651,0,2419.1,7.1,2.0,4.3,14.1,5.6,0.7,342.2,1192.8,558.7,432.4,600.39
2278,2054.65,17.5,17.52,142.26,143.51,5.09,14.08,16.58,None,169.5,265.56,124.6,4487.06,21.76,1.51,1.5,32.53,65.28,1.53,50.31,873.89,969.06,59.83,1.0,0.7,0.2675,0,2431.6,7.6,2.1,4.2,11.8,4.9,0.7,317.9,1184.4,574.8,494.5,600.39
2279,2055.35,17.5,17.53,142.48,143.82,4.87,13.82,16.62,None,169.48,265.7,124.44,4487.05,21.95,1.51,1.5,32.53,65.25,1.53,50.37,874.91,970.24,59.89,1.0,0.69,0.2582,0,2354.2,7.6,2.0,4.1,11.6,4.9,0.7,307.8,1151.8,575.0,478.8,None
2280,2056.06,17.5,17.21,142.25,143.44,5.11,14.49,17.41,None,169.53,265.81,124.18,4487.14,21.75,1.51,1.5,32.52,65.47,1.52,50.43,875.89,971.41,59.95,1.0,0.7,0.2537,0,2298.5,6.3,2.2,4.1,10.8,5.3,0.4,365.4,1036.3,555.9,434.0,600.39
2281,2056.77,17.5,17.47,142.41,143.47,4.95,13.86,16.55,None,169.55,265.57,123.91,4487.1,22.09,1.51,1.5,32.52,65.53,1.53,50.48,876.89,972.58,60.0,1.0,0.69,0.2645,0,2398.2,7.7,2.5,4.1,11.3,4.9,0.8,311.8,971.7,580.0,486.9,600.39
2282,2057.47,17.5,17.55,142.35,143.63,5.01,13.81,16.19,None,169.5,265.75,123.66,4487.1,22.05,1.51,1.5,32.51,65.66,1.53,50.54,877.89,973.75,60.06,1.0,0.69,0.265,0,2430.1,8.2,2.5,4.2,11.6,5.7,0.8,297.8,977.5,573.3,423.9,600.39
2283,2058.18,17.5,17.24,142.39,143.6,4.96,13.93,16.21,None,169.5,265.65,123.37,4487.05,21.96,1.51,1.51,32.51,65.68,1.53,50.6,878.9,974.95,60.12,1.0,0.69,0.2672,0,2441.2,8.4,2.5,4.2,11.8,6.1,0.6,288.9,976.1,574.9,398.9,600.39
2284,2058.89,17.5,17.38,142.49,143.57,4.87,13.8,16.38,None,169.57,265.51,160.76,4487.23,22.17,1.51,1.51,32.5,65.65,1.53,50.66,879.9,976.12,60.17,1.0,0.69,0.2748,0,2524.3,9.2,2.3,4.1,12.3,6.2,0.5,273.5,1106.2,621.4,405.4,600.39
2285,2059.59,17.5,17.44,142.47,143.57,4.89,13.71,16.61,None,169.47,265.37,148.51,4487.08,21.9,1.51,1.51,32.5,65.72,1.53,50.71,880.89,977.28,60.23,1.0,0.69,0.2784,0,2510.0,9.2,2.0,4.1,11.9,5.4,0.6,271.7,1237.7,613.8,464.0,600.39
2286,2060.3,17.5,17.4,142.5,143.69,4.86,13.71,16.08,None,169.42,265.2,122.51,4487.16,22.01,1.51,1.51,32.49,65.68,1.53,50.77,881.89,978.46,60.28,1.0,0.69,0.2811,0,2573.8,8.6,2.2,4.1,12.2,4.5,0.6,298.8,1176.9,628.7,567.2,600.39
2287,2061.01,17.5,17.33,142.39,144.1,4.97,13.86,16.33,None,169.42,265.35,122.33,4487.3,21.97,1.51,1.51,32.49,65.82,1.53,50.83,882.89,979.64,60.34,1.0,0.69,0.276,0,2529.5,9.1,2.5,4.3,14.8,4.9,0.3,278.3,1005.0,590.2,518.1,600.39
2288,2061.71,17.5,17.43,142.38,143.38,4.97,13.9,16.83,None,169.61,265.37,121.96,4487.11,21.86,1.51,1.51,32.48,65.8,1.53,50.89,883.9,980.82,60.39,1.0,0.69,0.2734,0,2503.9,9.2,2.4,5.1,12.2,5.4,0.1,272.6,1051.2,489.1,460.4,600.39
2289,2062.42,17.5,17.38,142.37,143.29,4.99,13.98,17.02,None,169.54,265.22,121.66,4486.92,22.07,1.51,1.51,32.48,65.78,1.53,50.94,884.9,982.0,60.45,1.0,0.69,0.2554,0,2346.9,8.5,2.2,5.1,11.4,5.7,0.5,276.1,1067.3,458.5,411.4,600.39
2290,2063.13,17.5,17.47,142.31,143.35,5.05,13.72,16.86,None,169.52,265.33,121.4,4486.98,21.84,1.51,1.51,32.47,65.9,1.53,51.0,885.89,983.16,60.5,1.0,0.7,0.2569,0,2335.7,8.2,2.1,4.4,11.4,5.2,0.7,286.2,1130.5,526.1,446.6,600.39
