TDEP,DVER,BDIA,ROPA,HKLA,HKLX,WOBA,TQA,TQX,RPMA,RPMB,SPPA,TVA,MFOA,MFIA,MDOA,MDIA,MTOA,MTIA,MROA,MRIA,ECDT,BDTI,BDDI,BRTI,BRVC,TCTI,FPPG,DXC,GASA,GASX,HSA,HSX,MTHA,ETHA,PRPA,IBTA,NBTA,IPNA,NPNA,EPNA,C1C2,C1C3,C1C4,C1C5,LITH,WLFL,WLCL,CCAL,CDOL
335,334.98,26.0,19.5,106.39,108.68,4.35,5.28,8.25,40,115,111.35,137.45,0.12,3765.5,0.0,0.0,9.69,2.18,0,0,0.0,17.07,91.4,55.05,71399.3,55.05,0.0,0.0,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,None
336,335.98,26.0,19.45,107.27,109.47,3.8,5.29,9.33,40,115,110.32,142.52,0.16,3765.5,0.0,0.0,9.69,2.18,0,0,0.0,17.11,92.29,55.09,71717.6,55.09,0.0,0.0,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,None
337,336.98,26.0,19.48,107.62,110.64,3.05,4.77,8.06,40,115,110.2,147.91,0.07,3765.5,0.0,0.0,9.69,2.18,0,0,0.0,17.16,93.19,55.14,72036.8,55.14,0.0,0.0,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,None
338,337.98,26.0,19.49,108.5,111.43,2.31,3.08,7.02,40,116,108.8,139.54,0.12,3765.5,0.0,0.0,9.69,2.18,0,0,0.0,17.22,94.39,55.2,72463.2,55.2,0.0,0.0,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,None
339,338.98,26.0,19.44,106.77,108.68,4.12,4.05,7.87,40,115,110.82,129.21,0.13,3765.5,0.0,0.0,9.69,2.18,0,0,0.0,17.27,95.29,55.25,72782.5,55.25,0.0,0.0,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,None
340,339.98,26.0,19.47,106.84,109.07,3.77,4.15,7.02,40,115,111.39,118.95,0.2,3765.5,0.0,0.0,9.69,2.18,0,0,0.0,17.31,96.19,55.29,73101.8,55.29,0.0,0.0,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,None
341,340.98,26.0,20.09,106.36,108.29,4.53,5.04,7.82,40,115,112.05,124.62,0.11,3765.5,0.0,0.0,9.69,2.18,0,0,0.0,17.37,97.4,55.35,73520.6,55.35,0.0,0.0,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,None
342,341.98,26.0,20.52,106.44,108.29,4.64,5.03,8.37,40,115,112.65,129.41,0.08,3765.5,0.0,0.0,9.69,2.18,0,0,0.0,17.42,98.29,55.4,73821.0,55.4,0.0,0.0,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,None
343,342.98,26.0,20.56,107.44,110.25,3.19,4.0,7.66,40,115,111.59,134.56,0.09,3765.5,0.0,0.0,9.69,2.18,0,0,0.0,17.46,99.19,55.44,74125.2,55.44,0.0,0.0,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,None
344,343.98,26.0,20.58,107.07,109.07,3.69,3.83,7.46,40,115,96.67,141.07,0.14,3737.72,0.0,0.0,9.69,2.18,0,0,0.0,17.52,100.4,55.5,74527.5,55.5,0.0,0.0,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,None
345,344.98,26.0,20.56,106.11,107.9,4.75,4.9,8.22,40,80,34.37,141.42,0.11,1993.31,0.0,0.0,9.69,2.18,0,0,0.0,17.56,101.3,55.54,74748.2,55.54,0.0,0.0,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,None
346,345.98,26.0,17.52,106.86,133.39,4.63,5.82,11.51,40,92,56.96,143.23,0.19,2607.92,0.0,0.0,9.69,2.18,0,0,0.0,17.62,102.15,55.77,75012.7,55.77,0.0,0.0,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,None
347,346.98,26.0,18.29,107.25,108.68,4.45,4.31,7.0,40,115,111.28,134.22,0.25,3765.5,0.0,0.0,9.69,2.18,0,0,0.0,17.68,103.39,56.16,75436.1,56.16,0.0,0.0,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,None
348,347.98,26.0,19.91,107.82,109.86,4.07,4.28,7.32,40,115,110.91,124.4,0.1,3765.5,0.0,0.0,9.69,2.18,0,0,0.0,17.72,104.29,56.2,75745.4,56.2,0.0,0.0,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,None
349,348.98,26.0,20.02,107.45,109.47,4.08,4.18,7.83,40,115,109.89,120.17,0.05,3765.5,0.0,0.0,9.69,2.18,0,0,0.0,17.77,105.19,56.25,76058.5,56.25,0.0,0.0,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,None
350,349.98,26.0,20.0,107.22,109.86,4.59,4.32,7.59,40,115,110.57,127.15,0.05,3765.5,0.0,0.0,9.69,2.18,0,0,0.0,17.83,106.39,56.31,76473.5,56.31,0.0,0.0,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,None
351,350.98,26.0,20.01,107.61,110.25,3.88,4.23,8.32,40,115,110.84,132.55,0.06,3765.5,0.0,0.0,9.69,2.18,0,0,0.0,17.87,107.3,56.35,76785.0,56.35,0.0,0.0,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,None
352,351.98,26.0,20.02,107.13,109.47,4.74,4.86,9.17,40,115,111.08,137.77,0.06,3765.5,0.0,0.0,9.69,2.18,0,0,0.0,17.92,108.2,56.4,77096.8,56.4,0.0,0.0,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,None
353,352.98,26.0,20.0,107.39,109.47,4.29,4.19,7.79,40,115,110.18,140.6,0.06,3765.5,0.0,0.0,9.69,2.18,0,0,0.0,17.98,109.4,56.46,77511.6,56.46,0.0,0.0,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,None
354,353.98,26.0,20.03,108.14,110.64,3.58,4.14,7.55,40,115,110.68,131.03,0.06,3765.5,0.0,0.0,9.69,2.18,0,0,0.0,18.02,110.29,56.5,77819.5,56.5,0.0,0.0,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,None
355,354.98,26.0,19.93,107.4,109.86,4.4,4.25,7.74,40,115,110.34,120.99,0.07,3765.5,0.0,0.0,9.69,2.18,0,0,0.0,18.07,111.19,56.55,78128.9,56.55,0.0,0.0,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,None
356,355.98,26.0,20.01,107.95,110.25,3.58,4.33,6.9,40,115,111.16,124.02,0.07,3765.5,0.0,0.0,9.69,2.18,0,0,0.0,18.13,112.39,56.61,78545.1,56.61,0.0,0.0,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,None
357,356.98,26.0,20.03,108.0,111.43,3.66,4.03,7.33,40,115,110.65,129.0,0.07,3765.5,0.0,0.0,9.69,2.18,0,0,0.0,18.17,113.3,56.65,78855.9,56.65,0.0,0.0,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,None
358,357.98,26.0,20.04,107.98,111.03,3.84,3.94,7.39,40,115,110.69,134.53,0.08,3765.5,0.0,0.0,9.69,2.18,0,0,0.0,18.22,114.2,56.7,79166.7,56.7,0.0,0.0,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,None
359,358.98,26.0,19.51,107.74,109.86,4.75,4.18,6.96,40,115,85.58,140.95,0.08,3743.35,0.0,0.0,9.69,2.18,0,0,0.0,18.28,115.4,56.94,79611.6,56.94,0.0,0.0,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,None
360,359.98,26.0,18.25,109.17,129.08,2.13,4.17,7.35,40,110,90.46,127.65,0.08,3478.43,0.0,0.0,9.69,2.18,0,0,0.0,18.33,116.29,57.87,79960.1,57.87,0.0,0.0,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,None
361,360.97,26.0,18.67,108.0,110.64,2.9,4.53,7.68,40,116,97.12,116.18,0.08,3796.0,0.0,0.0,9.69,2.18,0,0,0.0,18.38,117.19,58.14,80255.8,58.14,0.0,0.0,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,None
362,361.97,26.0,20.17,108.36,110.25,2.56,3.85,7.04,40,115,118.59,119.25,0.09,3759.87,0.0,0.0,9.69,2.18,0,0,0.0,18.44,118.4,58.2,80659.9,58.2,0.0,0.0,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,None
363,362.97,26.0,20.0,108.44,110.25,2.44,4.25,8.4,40,114,125.12,124.71,0.09,3705.37,0.0,0.0,9.69,2.18,0,0,0.0,18.48,119.29,58.24,80965.4,58.24,0.0,0.0,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,None
364,363.97,26.0,19.86,108.49,110.64,2.49,4.04,6.92,40,124,135.62,128.51,0.09,4208.5,0.0,0.0,9.69,2.18,0,0,0.0,18.53,120.2,58.29,81304.3,58.29,0.0,0.0,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,None
365,364.97,26.0,19.85,108.04,110.25,2.93,4.43,7.52,40,124,136.85,133.97,0.09,4186.35,0.0,0.0,9.69,2.18,0,0,0.0,18.59,121.39,58.35,81749.9,58.35,0.0,0.0,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,None
366,365.97,26.0,19.86,108.44,110.64,2.53,4.02,8.14,40,124,136.54,138.13,0.1,4186.35,0.0,0.0,9.69,2.18,0,0,0.0,18.63,122.3,58.39,82087.8,58.39,0.0,0.0,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,None
367,366.97,26.0,19.87,108.52,110.25,2.33,3.82,7.13,40,124,137.59,142.2,0.1,4186.35,0.0,0.0,9.69,2.18,0,0,0.0,18.68,123.19,58.44,82421.5,58.44,0.0,0.0,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,None
368,367.97,26.0,19.84,108.11,109.86,3.01,4.54,8.87,40,124,137.0,147.85,60.6,4186.35,0.0,0.0,9.69,2.18,0,0,0.0,18.74,124.39,58.5,82870.6,58.5,0.0,0.0,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,None
369,368.97,26.0,19.85,108.13,111.82,2.62,3.56,7.19,40,124,137.44,151.95,121.1,4186.35,0.0,0.0,9.69,2.18,0,0,0.0,18.78,125.29,58.54,83208.5,58.54,0.0,0.0,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,None
370,369.97,26.0,19.87,108.2,110.64,2.6,3.96,6.7,40,124,137.32,150.54,181.6,4186.35,0.0,0.0,9.69,2.18,0,0,0.0,18.83,126.2,58.59,83546.4,58.59,0.0,0.0,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,None
371,370.97,26.0,19.87,108.82,110.64,2.28,3.86,7.81,40,124,137.5,135.4,242.1,4186.35,0.0,0.0,9.69,2.18,0,0,0.0,18.89,127.39,58.65,83991.4,58.65,0.0,0.0,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,None
372,371.97,26.0,19.85,108.57,111.43,1.92,4.24,7.7,40,115,84.96,124.28,231.24,3770.3,0.0,0.0,9.69,2.18,0,0,0.0,18.93,128.3,58.69,84322.1,58.69,0.0,0.0,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,None
373,372.97,26.0,19.86,107.26,110.64,3.82,4.35,6.82,40,111,97.28,121.98,269.16,3564.48,0.0,0.0,9.69,2.18,0,0,0.0,18.98,129.19,58.74,84607.4,58.74,0.0,0.0,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,None
374,373.97,26.0,19.83,107.14,109.47,3.77,4.98,8.98,40,111,74.9,113.02,255.78,3566.15,0.0,0.0,9.69,2.18,0,0,0.0,19.04,130.39,58.8,85012.3,58.8,0.0,0.0,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,None
375,374.97,26.0,17.49,106.85,108.29,7.07,5.18,8.36,40,130,155.83,116.8,269.07,4466.93,0.0,0.0,9.69,2.18,0,0,0.0,19.12,131.28,59.42,85560.5,59.42,0.0,0.0,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,None
376,375.97,26.0,29.44,107.19,109.47,6.73,5.19,8.48,40,130,155.86,111.16,243.71,4474.3,0.0,0.0,9.69,2.18,0,0,0.0,19.15,132.2,59.46,85802.7,59.46,0.0,0.0,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,None
377,376.97,26.0,29.44,107.97,111.43,5.95,4.75,8.17,40,130,153.82,114.18,268.89,4474.58,0.0,0.0,9.69,2.18,0,0,0.0,19.19,133.39,59.5,86118.4,59.5,0.0,0.0,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,None
378,377.97,26.0,29.39,109.06,112.6,4.94,3.61,6.39,40,130,153.05,116.48,269.14,4474.3,0.0,0.0,9.69,2.18,0,0,0.0,19.22,134.29,59.53,86356.6,59.53,0.0,0.0,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,None
379,378.97,26.0,29.41,108.53,110.64,5.48,4.45,6.86,40,129,154.78,118.85,269.16,4474.3,0.0,0.0,9.69,2.18,0,0,0.0,19.25,135.19,59.56,86594.1,59.56,0.0,0.0,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,None
380,379.97,26.0,29.43,108.05,109.86,5.92,4.39,6.52,40,130,154.35,121.82,269.23,4474.28,0.0,0.0,9.69,2.18,0,0,0.0,19.29,136.4,59.6,86913.4,59.6,0.0,0.0,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,None
381,380.97,26.0,29.37,107.99,110.64,5.97,4.8,7.78,40,130,154.43,124.18,269.19,4474.3,0.0,0.0,9.69,2.18,0,0,0.0,19.32,137.3,59.63,87151.1,59.63,0.0,0.0,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,None
382,381.97,26.0,29.85,108.51,110.25,5.41,5.29,8.43,40,130,154.91,126.49,269.15,4479.41,0.0,0.0,9.69,2.18,0,0,0.0,19.35,138.19,59.66,87384.5,59.66,0.0,0.0,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,None
383,382.97,26.0,30.87,108.14,111.82,6.12,4.0,5.93,40,130,156.08,129.48,269.07,4474.3,0.0,0.0,9.69,2.18,0,0,0.0,19.39,139.39,59.7,87687.3,59.7,0.0,0.0,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,None
384,383.97,26.0,30.82,108.06,109.86,5.94,5.28,7.82,40,130,155.48,131.77,269.18,4474.3,0.0,0.0,9.69,2.18,0,0,0.0,19.42,140.28,59.73,87912.3,59.73,0.0,0.0,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,None
385,384.97,26.0,30.85,107.74,110.25,6.22,4.12,6.28,40,130,154.36,133.9,269.23,4495.95,0.0,0.0,9.69,2.18,0,0,0.0,19.45,141.19,59.76,88141.8,59.76,0.0,0.0,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,None
386,385.97,26.0,30.91,107.94,110.25,6.02,5.06,7.59,40,109,97.31,131.09,269.25,3454.01,0.0,0.0,9.69,2.18,0,0,0.0,19.49,142.4,59.8,88411.7,59.8,0.0,0.0,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,None
387,386.97,26.0,30.23,107.18,111.82,6.78,5.21,7.66,40,109,71.85,130.98,269.1,3455.4,0.0,0.0,9.69,2.18,0,0,0.0,19.52,143.3,59.83,88608.5,59.83,0.0,0.0,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,None
388,387.97,26.0,19.97,107.93,109.86,4.9,4.35,7.52,40,130,156.37,115.2,269.38,4497.9,0.0,0.0,9.69,2.18,0,0,0.0,19.57,144.19,60.96,88983.3,60.96,0.0,0.0,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,None
389,388.97,26.0,30.09,108.48,111.03,4.35,4.71,8.45,40,130,155.34,118.28,269.29,4496.45,0.0,0.0,9.69,2.18,0,0,0.0,19.61,145.39,61.0,89295.1,61.0,0.0,0.0,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,None
390,389.97,26.0,30.1,108.52,112.6,4.27,4.53,7.77,40,130,155.24,120.34,269.2,4496.45,0.0,0.0,9.69,2.18,0,0,0.0,19.64,146.3,61.03,89529.1,61.03,0.0,0.0,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,None
391,390.97,26.0,30.12,107.98,109.86,4.85,4.83,8.83,40,130,156.37,122.76,296.66,4496.45,0.0,0.0,9.69,2.18,0,0,0.0,19.67,147.2,61.06,89763.2,61.06,0.0,0.0,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,None
392,391.97,26.0,30.09,108.72,111.03,4.11,4.57,8.02,40,130,154.92,125.69,296.57,4496.45,0.0,0.0,9.69,2.18,0,0,0.0,19.71,148.4,61.1,90075.1,61.1,0.0,0.0,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,None
393,392.97,26.0,30.1,108.25,111.82,4.58,4.22,7.42,40,130,157.01,127.93,296.32,4496.45,0.0,0.0,9.69,2.18,0,0,0.0,19.74,149.3,61.13,90309.2,61.13,0.0,0.0,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,None
394,393.97,26.0,30.05,107.17,113.78,5.66,4.93,6.66,40,130,156.05,130.23,296.4,4496.45,0.0,0.0,9.69,2.18,0,0,0.0,19.77,150.19,61.16,90539.6,61.16,0.0,0.0,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,None
395,394.97,26.0,30.1,107.28,110.25,5.55,5.28,7.75,40,130,157.38,133.13,296.45,4496.45,0.0,0.0,9.69,2.18,0,0,0.0,19.81,151.39,61.2,90852.2,61.2,0.0,0.0,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,None
396,395.97,26.0,30.04,107.76,112.21,5.07,4.31,6.63,40,130,157.57,135.43,296.39,4496.45,0.0,0.0,9.69,2.18,0,0,0.0,19.84,152.29,61.23,91085.5,61.23,0.0,0.0,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,None
397,396.96,26.0,30.05,107.67,109.86,5.1,4.39,7.71,40,106,80.73,136.59,296.6,3316.46,0.0,0.0,9.69,2.18,0,0,0.0,19.87,153.19,61.26,91302.8,61.26,0.0,0.0,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,None
398,397.96,26.0,30.02,108.47,111.82,4.36,5.67,8.26,40,110,80.73,136.07,296.44,3499.7,0.0,0.0,9.69,2.18,0,0,0.0,19.91,154.39,61.3,91562.4,61.3,0.0,0.0,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,None
399,398.96,26.0,25.38,108.46,111.03,5.38,5.7,8.91,40,131,153.26,102.42,296.64,4511.47,0.0,0.0,9.69,2.18,0,0,0.0,19.95,155.28,61.66,91836.1,61.66,0.0,0.0,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,None
400,399.96,26.0,30.63,108.31,110.64,5.54,5.09,7.08,40,131,157.24,104.7,296.53,4518.6,0.0,0.0,9.69,2.18,0,0,0.0,19.98,156.19,61.7,92066.8,61.7,0.0,0.0,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,None
401,400.96,26.0,31.3,108.04,110.64,5.81,5.04,8.05,40,131,158.2,108.04,244.3,4518.6,0.0,0.0,9.69,2.18,0,0,0.0,20.01,157.4,61.74,92375.8,61.74,0.0,0.0,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,None
402,401.96,26.0,30.66,106.9,125.55,9.26,1.25,7.83,9,99,157.13,126.47,269.55,4484.13,0.0,0.0,9.69,2.18,0,0,0.0,20.04,158.29,62.68,92598.6,62.68,0.0,0.0,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,None
403,402.96,26.0,36.7,106.29,108.68,10.82,0.39,0.47,1,90,155.99,133.1,269.61,4476.59,0.0,0.0,9.69,2.18,0,0,0.0,20.07,159.19,62.96,92728.2,62.96,0.0,0.0,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,None
404,403.96,26.0,29.99,107.52,109.86,9.77,0.42,0.55,1,89,154.73,136.14,269.63,4474.3,0.0,0.0,9.69,2.18,0,0,0.0,20.11,160.4,63.0,92947.5,63.0,0.0,0.0,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,None
405,404.96,26.0,30.0,106.59,107.5,10.51,0.42,0.48,1,89,155.7,138.37,269.78,4475.55,0.0,0.0,9.69,2.18,0,0,0.0,20.14,161.3,63.03,93109.6,63.03,0.0,0.0,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,None
406,405.96,26.0,29.96,106.47,108.29,10.59,0.42,0.55,1,89,155.57,140.31,269.44,4474.3,0.0,0.0,9.69,2.18,0,0,0.0,20.17,162.2,63.06,93272.2,63.06,0.0,0.0,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,None
407,406.96,26.0,29.97,106.81,109.86,10.29,0.47,0.55,1,89,156.13,143.13,269.47,4474.3,0.0,0.0,9.69,2.18,0,0,0.0,20.21,163.4,63.1,93488.5,63.1,0.0,0.0,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,None
408,407.96,26.0,29.99,106.17,108.68,10.93,0.43,0.52,1,90,156.1,145.54,269.68,4502.62,0.0,0.0,9.69,2.18,0,0,0.0,20.24,164.3,63.13,93651.0,63.13,0.0,0.0,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,None
409,408.96,26.0,29.94,106.01,109.86,11.11,0.43,0.49,1,89,156.58,147.9,269.7,4474.3,0.0,0.0,9.69,2.18,0,0,0.0,20.27,165.19,63.16,93813.2,63.16,0.0,0.0,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,None
410,409.96,26.0,29.95,105.96,108.29,11.09,0.47,0.55,1,89,156.91,139.26,269.61,4474.3,0.0,0.0,9.69,2.18,0,0,0.0,20.31,166.39,63.2,94029.5,63.2,0.0,0.0,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,None
411,410.96,26.0,29.97,106.22,107.9,10.92,0.47,0.57,1,89,157.0,131.22,269.56,4474.41,0.0,0.0,9.69,2.18,0,0,0.0,20.34,167.29,63.23,94192.1,63.23,0.0,0.0,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,None
412,411.96,26.0,29.93,105.09,107.5,12.01,0.5,0.66,1,89,156.97,124.73,269.73,4474.3,0.0,0.0,9.69,2.18,0,0,0.0,20.37,168.19,63.26,94354.3,63.26,0.0,0.0,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,None
