DEPT,DVER,BDIA,ROPA,HKLA,HKLX,WOBA,TQA,TQX,RPMA,RPMB,SPPA,TVA,MFIA,MFOA,MDIA,MDOA,MTIA,MTOA,ECDT,BDTI,BDDI,BRVC,TCTI,FPPG,DXC,GASX,HSX,MTHA,ETHA,PRPA,IBTA,NBTA,IPNA,NPNA,C1C2,C1C3,C1C4,C1C5,LITH,CCAL,CDOL,WLFL,WLCT
244,243.99,17.5,9.93,99.15,100.78,4.99,0.0,0.01,None,90.12,70.13,60.78,3003.88,0.29,1.03,1.02,17.5,3.94,1.03,1.67,18.0,30.12,5.95,1.03,1.05,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
245,244.99,17.5,9.63,99.16,100.59,4.98,0.0,0.01,None,90.12,70.11,64.2,3003.87,0.24,1.03,1.02,17.5,3.94,1.03,1.77,19.0,31.26,6.06,1.03,1.05,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
246,245.99,17.5,11.12,99.34,100.74,4.79,0.0,0.01,None,90.12,70.13,72.21,3003.93,0.06,1.03,1.02,17.5,3.94,1.03,1.86,20.0,32.25,6.15,1.03,1.01,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
247,246.99,17.5,11.16,99.31,100.92,4.82,0.0,0.01,None,90.12,69.58,69.81,3003.83,0.31,1.03,1.02,17.5,3.94,1.03,1.95,21.0,33.23,6.24,1.03,1.01,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
248,247.99,17.5,6.88,98.76,100.34,5.38,0.0,0.01,None,90.11,74.47,65.51,3003.75,0.21,1.03,1.02,17.5,3.94,1.03,2.1,22.0,34.82,6.38,1.03,1.14,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
249,248.99,17.5,6.87,98.93,100.17,5.2,0.0,0.01,None,90.11,70.41,71.59,3003.82,0.24,1.03,1.02,17.5,3.94,1.03,2.24,23.0,36.41,6.53,1.03,1.13,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
250,249.99,17.5,6.37,99.26,101.64,4.88,0.59,5.34,None,100.7,70.48,63.21,3023.05,0.25,1.03,1.02,17.5,3.94,1.03,2.4,24.0,38.33,6.68,1.03,1.15,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
251,250.99,17.5,22.63,99.11,101.91,5.02,3.73,7.16,None,144.12,90.88,68.73,3471.43,0.32,1.03,1.02,17.5,3.94,1.03,2.44,25.01,39.11,6.73,1.03,0.97,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
252,251.99,17.5,39.13,98.92,101.89,5.21,3.7,8.15,None,144.17,90.75,70.6,3471.08,0.33,1.03,1.02,17.5,3.94,1.03,2.47,26.02,39.56,6.75,1.03,0.87,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
253,252.99,17.5,48.14,97.84,102.64,6.3,4.26,6.73,None,144.12,92.64,71.83,3471.32,0.33,1.03,1.02,17.5,3.94,1.03,2.49,27.03,39.93,6.77,1.03,0.86,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
254,253.99,17.5,51.66,98.7,102.6,5.44,3.66,8.06,None,144.13,91.6,72.96,3471.85,0.33,1.03,1.02,17.5,3.94,1.03,2.51,28.01,40.26,6.79,1.08,0.82,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
255,254.99,17.5,70.43,100.16,101.74,3.98,2.52,5.53,None,144.11,89.57,73.91,3471.19,0.33,1.03,1.02,17.5,3.94,1.03,2.52,29.03,40.51,6.81,1.23,0.71,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
256,255.99,17.5,73.58,100.57,101.7,3.56,1.84,3.46,None,144.13,89.4,74.69,3471.13,0.33,1.03,1.02,17.5,3.94,1.03,2.54,30.04,40.75,6.82,1.26,0.69,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
257,256.99,17.5,83.15,100.21,101.65,3.92,2.0,3.65,None,144.11,89.38,75.18,3471.19,0.33,1.03,1.02,17.5,3.94,1.03,2.55,31.03,40.96,6.83,1.27,0.67,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
258,257.99,17.5,31.44,96.28,102.27,7.85,4.44,6.93,None,144.13,94.48,71.32,3471.2,0.33,1.03,1.02,17.5,3.94,1.03,2.58,32.0,41.5,6.86,1.03,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
259,258.99,17.5,26.91,96.35,99.56,7.79,5.13,9.25,None,144.11,93.65,64.18,3471.28,0.33,1.03,1.02,17.5,3.94,1.03,2.62,33.01,42.16,6.9,1.03,1.03,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
260,259.99,17.5,27.79,96.37,99.41,7.77,5.05,7.94,None,144.12,93.42,56.29,3471.26,0.33,1.03,1.02,17.5,3.94,1.03,2.65,34.01,42.79,6.93,1.03,1.02,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
261,260.99,17.5,27.81,96.96,100.07,7.17,4.93,7.7,None,144.12,93.56,52.64,3471.32,0.33,1.03,1.02,17.5,3.94,1.03,2.69,35.01,43.42,6.97,1.03,1.01,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
262,261.99,17.5,33.4,97.26,99.62,6.88,4.47,6.13,None,144.15,91.69,55.98,3471.55,0.33,1.03,1.02,17.5,3.94,1.03,2.72,36.01,43.94,7.0,1.03,0.96,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
263,262.99,17.5,29.35,96.39,99.56,7.74,4.9,7.46,None,144.09,97.37,63.86,3471.11,0.33,1.03,1.02,17.5,3.94,1.03,2.75,37.01,44.54,7.03,1.03,1.01,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
264,263.99,17.5,26.6,96.67,99.98,7.46,4.78,6.7,None,144.12,103.21,66.94,3471.78,0.33,1.03,1.02,17.5,3.94,1.03,2.79,38.01,45.2,7.07,1.03,1.02,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
265,264.99,17.5,32.48,97.26,100.29,6.87,4.64,7.31,None,144.11,91.74,68.77,3471.1,0.33,1.03,1.02,17.5,3.94,1.03,2.82,39.02,45.74,7.1,1.03,0.96,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
266,265.99,17.5,31.93,97.27,99.15,6.86,4.28,6.7,None,144.13,92.66,70.55,3471.22,0.33,1.03,1.02,17.5,3.94,1.03,2.85,40.01,46.28,7.13,1.03,0.97,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
267,266.99,17.5,26.45,97.21,100.2,6.93,4.4,6.06,None,144.11,92.66,72.36,3471.13,0.28,1.03,1.02,17.5,3.94,1.03,2.89,41.01,46.95,7.17,1.03,1.01,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
268,267.99,17.5,25.8,96.41,100.07,7.73,4.59,6.38,None,144.09,93.57,74.51,3471.64,0.33,1.03,1.02,17.5,3.94,1.03,2.93,42.01,47.62,7.21,1.03,1.04,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
269,268.99,17.5,29.05,96.8,99.45,7.34,4.51,6.5,None,144.11,93.03,73.74,3471.31,0.33,1.03,1.02,17.5,3.94,1.03,2.97,43.0,48.22,7.24,1.03,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
270,269.99,17.5,23.89,96.6,99.75,7.53,4.62,7.09,None,144.17,93.18,66.1,3471.46,0.33,1.03,1.02,17.5,3.94,1.03,3.01,44.0,48.95,7.28,1.03,1.05,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
271,270.99,17.5,33.67,97.92,100.14,6.21,3.99,6.28,None,144.14,93.29,58.38,3471.56,0.33,1.03,1.02,17.5,3.94,1.03,3.04,45.01,49.47,7.31,1.03,0.93,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
272,271.99,17.5,34.86,98.57,100.93,5.57,3.36,7.06,None,144.12,91.98,53.01,3471.24,0.33,1.03,1.02,17.5,3.95,1.03,3.07,46.01,49.98,7.34,1.03,0.91,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
273,272.99,17.5,30.79,96.69,99.33,7.44,4.36,6.81,None,144.13,93.31,53.63,3471.33,0.33,1.03,1.02,17.5,3.95,1.03,3.1,47.0,50.54,7.37,1.03,0.99,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
274,273.99,17.5,1.93,77.82,100.31,2.67,1.21,52.39,None,62.34,32.69,69.73,1751.09,0.32,1.03,1.02,17.5,3.95,1.03,3.62,48.01,57.48,9.06,1.03,1.16,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
275,274.99,17.5,10.24,97.24,100.31,8.04,1.24,1.39,None,74.82,48.45,70.08,2494.15,0.33,1.03,1.02,17.5,3.95,1.03,3.72,49.0,58.35,9.15,1.03,1.11,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
276,275.99,17.5,8.11,97.2,100.17,6.12,1.24,1.46,None,87.75,64.95,63.23,2927.36,0.32,1.03,1.02,17.5,3.95,1.03,3.84,50.0,59.66,9.27,1.03,1.13,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
277,276.99,17.5,9.36,97.15,98.94,2.51,1.25,1.4,None,91.28,69.68,70.1,3043.29,0.21,1.03,1.02,17.5,3.96,1.03,3.95,51.0,60.85,9.38,1.03,0.93,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
278,277.99,17.5,9.63,97.12,99.15,2.54,1.25,1.52,None,93.53,73.39,61.2,3117.73,0.33,1.03,1.02,17.5,3.96,1.03,4.05,52.0,62.03,9.48,1.03,0.93,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
279,278.99,17.5,9.94,97.24,98.75,2.42,1.24,1.39,None,93.54,73.91,58.07,3117.99,0.24,1.03,None,17.5,4.0,1.03,4.15,53.0,63.17,9.58,1.03,0.92,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
280,279.99,17.5,9.84,97.24,98.54,2.42,1.24,1.37,None,93.54,73.73,67.57,3118.1,0.3,1.03,-849.21,17.5,3.98,1.03,4.25,54.0,64.33,9.68,1.03,0.92,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
281,280.99,17.5,8.17,97.32,98.76,2.42,0.7,1.41,None,94.72,79.58,71.43,3157.26,0.31,1.03,0.86,17.5,4.05,1.03,4.38,55.0,66.6,10.74,1.03,0.95,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
282,281.99,17.5,13.74,96.38,97.74,3.45,0.08,0.66,None,96.22,78.19,60.59,3207.19,0.33,1.03,1.02,17.5,4.09,1.03,4.45,56.0,67.45,10.81,1.03,0.92,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
283,282.99,17.5,15.71,96.89,98.32,2.95,0.08,0.23,None,96.21,77.72,67.44,3207.18,0.33,1.03,1.01,17.5,4.09,1.03,4.51,57.01,68.2,10.87,1.03,0.87,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
284,283.98,17.5,14.66,97.02,98.59,2.82,0.0,0.0,None,96.21,78.08,70.33,3207.03,0.31,1.03,1.01,17.5,4.1,1.03,4.58,58.0,68.99,10.94,1.03,0.88,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
285,284.98,17.5,12.92,96.75,98.23,3.08,0.0,0.0,None,96.21,78.69,60.58,3207.11,0.21,1.03,1.01,17.5,4.1,1.03,4.66,59.0,69.89,11.02,1.03,0.92,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
286,285.98,17.5,14.86,97.02,98.46,2.82,0.0,0.0,None,96.21,78.36,68.52,3206.93,0.33,1.03,1.01,17.5,4.1,1.03,4.72,60.0,70.67,11.08,1.03,0.87,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
287,286.98,17.5,15.09,97.38,99.52,2.45,0.0,0.0,None,96.22,77.09,64.8,3207.34,0.26,1.03,1.01,17.5,4.1,1.03,4.79,61.01,71.45,11.15,1.05,0.85,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
288,287.98,17.5,11.36,97.72,99.49,2.11,1.06,4.73,None,112.11,75.81,65.41,3207.04,0.27,1.03,1.01,17.5,4.11,1.03,4.88,62.0,73.46,11.29,1.03,0.9,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
289,288.98,17.5,15.54,97.59,99.69,2.24,3.11,5.5,None,136.2,86.47,68.6,3207.13,0.33,1.03,1.01,17.5,4.12,1.03,4.94,63.02,74.54,11.36,1.03,0.89,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
290,289.98,17.5,26.49,95.92,100.73,3.91,3.87,6.54,None,136.13,78.72,59.56,3206.91,0.33,1.03,1.01,17.5,4.12,1.03,4.98,64.01,75.16,11.4,1.03,0.89,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
291,290.98,17.5,36.69,95.77,98.89,4.07,4.85,8.3,None,136.19,79.94,60.23,3207.12,0.33,1.03,1.01,17.5,4.12,1.03,5.01,65.0,75.61,11.42,1.08,0.83,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
292,291.98,17.5,35.91,94.88,98.28,4.96,4.95,7.55,None,136.19,80.27,64.57,3206.96,0.33,1.03,1.01,17.5,4.12,1.03,5.04,66.02,76.08,11.45,1.04,0.87,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
293,292.98,17.5,41.12,95.1,98.43,4.73,4.7,6.78,None,136.22,80.49,68.64,3207.21,0.33,1.03,1.01,17.5,4.12,1.03,5.06,67.02,76.48,11.48,1.08,0.83,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
294,293.98,17.5,34.5,95.06,98.67,4.78,4.5,5.93,None,136.19,79.88,72.19,3206.72,0.33,1.03,1.01,17.5,4.12,1.03,5.09,68.02,76.96,11.5,1.03,0.87,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
295,294.98,17.5,41.34,94.59,98.02,5.24,5.31,8.46,None,136.14,80.61,69.47,3207.1,0.33,1.03,1.01,17.5,4.12,1.03,5.11,69.03,77.36,11.53,1.06,0.85,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
296,295.98,17.5,44.79,93.92,97.62,5.92,6.62,9.5,None,136.24,81.78,65.04,3207.19,0.33,1.03,1.01,17.5,4.1,1.03,5.14,70.05,77.74,11.55,1.06,0.85,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
297,296.98,17.5,50.83,96.2,98.95,3.63,4.13,7.05,None,136.17,78.86,60.95,3207.32,0.33,1.03,1.01,17.5,4.12,1.03,5.16,71.01,78.05,11.57,1.19,0.75,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
298,297.98,17.5,56.46,97.04,99.09,2.79,3.38,6.89,None,136.18,77.79,57.31,3206.81,0.33,1.03,1.01,17.5,4.13,1.03,5.17,72.02,78.35,11.59,1.26,0.69,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
299,298.98,17.5,53.49,96.79,106.23,3.05,4.09,10.86,None,136.2,79.72,55.19,3207.48,0.33,1.03,1.01,17.5,4.13,1.03,5.19,73.01,78.65,11.61,1.23,0.71,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
300,299.98,17.5,36.68,97.51,100.07,2.33,2.52,6.74,None,136.17,76.5,58.91,3207.02,0.33,1.03,1.01,17.5,4.13,1.03,5.22,74.0,79.1,11.63,1.19,0.75,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
301,300.97,17.5,37.54,95.42,98.49,4.41,4.44,6.68,None,136.22,79.83,67.54,3207.41,0.33,1.03,1.01,17.5,4.13,1.03,5.25,75.0,79.54,11.66,1.08,0.84,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
302,301.97,17.5,37.73,95.63,98.37,4.2,4.24,7.25,None,136.21,93.02,71.52,3207.42,0.33,1.03,1.01,17.5,4.13,1.03,5.27,76.01,79.98,11.69,1.09,0.83,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
303,302.97,17.5,36.84,97.52,99.24,2.32,2.82,4.85,None,136.2,83.9,65.91,3207.44,0.25,1.03,1.01,17.5,4.13,1.03,5.3,77.05,80.45,11.71,1.2,0.75,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
304,303.97,17.5,17.23,98.69,100.04,1.15,0.39,3.33,None,104.55,75.39,67.89,3207.43,0.3,1.03,1.01,17.5,4.14,1.03,5.36,78.02,83.38,12.08,1.2,0.74,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
305,304.97,17.5,37.94,97.87,100.97,1.97,0.0,0.0,None,96.22,77.52,72.12,3207.46,0.41,1.03,1.01,17.5,4.14,1.03,5.38,78.72,83.6,12.1,1.3,0.66,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
306,305.97,17.5,34.79,97.25,102.11,2.59,0.0,0.0,None,96.22,77.96,69.56,3207.3,0.33,1.03,1.01,17.5,4.14,1.03,5.39,79.1,83.73,12.11,1.24,0.71,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
307,306.97,17.5,35.58,98.03,101.44,1.81,0.0,0.0,None,96.22,77.79,67.68,3207.48,0.33,1.03,1.01,17.5,4.14,1.03,5.4,79.45,83.84,12.12,1.3,0.66,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
308,307.97,17.5,52.77,98.46,101.18,1.38,0.0,0.0,None,96.23,76.87,64.93,3207.62,0.33,1.03,1.01,17.5,4.14,1.03,5.42,80.45,84.06,12.14,1.3,0.57,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
309,308.97,17.5,63.88,99.24,100.04,0.59,0.0,0.0,None,96.23,75.11,61.51,3207.55,0.33,1.03,1.01,17.5,4.14,1.03,5.43,81.45,84.25,12.16,1.3,0.47,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
310,309.97,17.5,75.9,99.13,99.72,0.71,0.0,0.0,None,96.21,74.97,59.04,3206.91,0.45,1.03,1.01,17.5,4.14,1.03,5.44,82.16,84.36,12.17,1.3,0.46,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
311,310.96,17.5,79.43,99.09,99.66,0.75,0.0,0.0,None,96.22,75.48,57.41,3207.45,0.46,1.03,1.01,17.5,4.14,1.03,5.45,82.86,84.46,12.18,1.3,0.46,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
312,311.96,17.5,83.35,99.2,99.78,0.63,0.0,0.0,None,96.24,76.2,57.84,3207.99,0.35,1.03,1.01,17.5,4.14,1.03,5.46,83.84,84.6,12.19,1.3,0.44,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
313,312.96,17.5,85.58,99.04,99.64,0.79,0.0,0.0,None,96.22,75.91,59.69,3207.14,0.58,1.03,1.01,17.5,4.14,1.03,5.47,84.87,84.74,12.2,1.3,0.45,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
314,313.96,17.5,23.2,98.46,100.72,1.86,0.0,0.0,None,96.24,75.87,60.64,3207.75,0.59,1.03,1.01,17.5,4.15,1.03,5.51,85.81,86.82,12.56,1.21,0.74,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
315,314.96,17.5,28.97,98.86,100.04,2.04,0.06,4.16,None,96.28,74.57,62.38,3207.78,0.66,1.03,1.01,17.5,4.15,1.03,5.55,86.83,87.23,12.59,1.24,0.71,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
316,315.96,17.5,42.18,98.74,99.73,2.16,0.0,-0.86,None,96.22,75.72,65.62,3207.43,0.66,1.03,1.01,17.5,4.15,1.03,5.56,87.15,87.32,12.6,1.32,0.65,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
317,316.96,17.5,61.44,98.58,100.07,2.32,0.0,-0.9,None,96.24,74.88,67.02,3207.85,0.66,1.03,1.01,17.5,4.15,1.03,5.57,87.84,87.45,12.61,1.32,0.59,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
318,317.96,17.5,76.87,98.66,100.03,2.24,0.0,-0.38,None,96.21,75.55,69.04,3206.99,0.66,1.03,1.01,17.5,4.15,1.03,5.58,88.86,87.61,12.62,1.32,0.55,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
319,318.96,17.5,81.07,98.52,99.48,2.38,0.15,2.31,None,96.24,75.5,70.88,3207.18,0.66,1.03,1.01,17.5,4.15,1.03,5.59,89.86,87.75,12.64,1.32,0.55,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
320,319.96,17.5,74.49,98.52,98.91,2.38,0.0,-0.02,None,96.23,73.88,72.28,3207.69,0.66,1.03,1.01,17.5,4.15,1.03,5.61,90.84,87.91,12.65,1.32,0.56,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
321,320.96,17.5,75.96,98.63,99.36,2.27,0.02,1.91,None,96.23,74.25,70.51,3207.25,0.66,1.03,1.01,17.5,4.15,1.03,5.62,91.86,88.06,12.66,1.32,0.55,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
322,321.95,17.5,74.4,98.59,99.39,2.31,2.82,4.89,None,96.27,74.57,68.12,3207.48,0.66,1.03,1.01,17.5,4.15,1.03,5.63,92.84,88.22,12.68,1.32,0.56,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
323,322.95,17.5,74.32,98.7,99.69,2.2,0.67,2.9,None,96.23,75.95,65.62,3207.32,0.66,1.03,1.01,17.5,4.15,1.03,5.65,93.84,88.37,12.69,1.32,0.55,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
324,323.95,17.5,77.64,98.51,99.1,2.39,0.0,0.77,None,96.28,76.14,63.04,3207.44,0.66,1.03,1.01,17.5,4.15,1.03,5.66,94.83,88.52,12.7,1.32,0.56,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
325,324.95,17.5,72.78,98.63,99.31,2.27,0.0,0.28,None,96.23,77.79,60.41,3207.61,0.66,1.03,1.01,17.5,4.15,1.03,5.67,95.84,88.69,12.72,1.32,0.56,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
326,325.95,17.5,75.95,98.5,99.15,2.4,1.07,1.81,None,96.21,77.59,57.86,3206.95,0.66,1.03,1.01,17.5,4.15,1.03,5.69,96.87,88.84,12.73,1.32,0.56,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
327,326.95,17.5,37.82,92.94,98.97,7.96,1.64,1.87,None,96.22,81.85,59.62,3207.46,0.54,1.03,1.01,17.5,4.15,1.03,5.71,97.83,89.14,12.75,1.05,0.87,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
328,327.95,17.5,19.16,94.58,97.84,6.32,1.51,2.05,None,96.22,89.12,68.48,3207.35,0.56,1.03,1.01,17.5,4.15,1.03,5.76,98.83,89.75,12.81,1.03,0.97,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
329,328.95,17.5,20.01,94.58,97.18,6.32,1.59,1.96,None,96.23,83.94,61.03,3207.66,0.49,1.03,1.01,17.5,4.15,1.03,5.81,99.83,90.33,12.86,1.03,0.96,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
330,329.95,17.5,19.48,95.09,99.22,5.81,2.08,5.81,None,107.01,81.23,61.39,3207.17,0.66,1.03,1.01,17.5,4.15,1.03,5.83,100.23,90.87,12.9,1.03,0.97,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
331,330.95,17.5,27.38,96.29,100.37,4.61,3.51,6.25,None,136.18,79.93,68.95,3207.34,0.61,1.03,1.01,17.5,4.15,1.03,5.87,101.23,91.48,12.94,1.03,0.91,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
332,331.95,17.5,29.35,96.13,100.42,4.77,3.75,6.71,None,136.24,79.52,72.29,3207.6,0.36,1.03,1.01,17.5,4.15,1.03,5.91,102.25,92.05,12.97,1.03,0.9,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
333,332.94,17.5,29.13,95.87,99.51,5.03,4.14,7.3,None,136.22,79.11,66.91,3207.54,0.66,1.03,1.01,17.5,4.15,1.03,5.94,103.23,92.61,13.01,1.03,0.91,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None
